PARTITIONCOL,BUSINESS,PRODUCT,SUB_PRODUCT,STAGE_ORDER,STAGE_NAMES,Journey_name,ENTRYPOINT_STAGE,clicks,users,EP_PLATFORM
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>LOANS CLP>SELECT LOAN ACCORDING TO YOUR NEEDS >LOANS FOR BUSINESS NEEDS>TWO-WHEELER LOAN>ICON,OFFER,ENTRYPOINT,18,16,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>BIKES BY ENGINE CAPACITY>125CC-150CC-BIKES>NEW,OFFER,ENTRYPOINT,2,2,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HONDA LIVO BS6 DRUM>ICON>NEW,OFFER,ENTRYPOINT,5,4,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>OLA S1 PRO PLUS 3RD GEN 5.3 KWH>ICON>NEW,OFFER,ENTRYPOINT,16,16,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP SELLING>HONDA QC1 STD>ICON,OFFER,ENTRYPOINT,4,4,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HONDA ACTIVA 6G STANDARD>ICON,OFFER,ENTRYPOINT,37,19,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,3.0,TWOWHEELER_PAGE_VIEWED>PERSONAL DETAILS>,OFFER,JOURNEY,18,5,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>EXPLOREOFFERS>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_EXPLOREOFFERS_5>BANNER,OFFER,ENTRYPOINT,12,9,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>ROYAL ENFIELD BULLET 350>ICON>NEW,OFFER,ENTRYPOINT,55,46,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>ELECTRIC VEHICLES>ODYSSE>ICON,OFFER,ENTRYPOINT,21,12,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>LOANS CLP>LOANS FOR BUSINESS NEEDS>TWO-WHEELER LOAN>ICON,OFFER,ENTRYPOINT,30,29,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>ELECTRIC VEHICLES>ODYSSE>ICON,OFFER,ENTRYPOINT,10,8,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>ELECTRIC VEHICLES>SEEKA E MOTORS>ICON,OFFER,ENTRYPOINT,11,8,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,6.0,TWOWHEELER_DETAILS_SUBMITTED>VEHICLE DETAILS>CONTINUE>,OFFER,JOURNEY,0,0,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>NEWTWOWHEELERCLP>TOPBANNER>KNOW MORE>BANNER,OFFER,ENTRYPOINT,5,5,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>ELECTRIC VEHICLES>PURE EV>ICON,OFFER,ENTRYPOINT,11,9,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>EXPLORE BIKES BY UTILITY>ADVENTURE BIKES>NEW,OFFER,ENTRYPOINT,19,3,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP SELLING>YAMAHA R15 V4>ICON,OFFER,ENTRYPOINT,33,26,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>EXPLOREOFFERS>NEWTWOWHEELERCLP>NEWTWOWHEELERCLP_EXPLOREOFFERS_TWL_ATHER_SEGMENT1_ENGLISH>NEW,OFFER,ENTRYPOINT,65,61,APP
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP BRANDS>BGAUSS>ICON>NEW,OFFER,ENTRYPOINT,2,1,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>HONDA QC1 STD>ICON>NEW,OFFER,ENTRYPOINT,0,0,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>YAMAHA AEROX S 2025>ICON,OFFER,ENTRYPOINT,113,102,APP
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>CATEGORY LISTING>BEST MILEAGE BIKES>NEW,OFFER,ENTRYPOINT,5,5,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>LOANS CLP>SELECT LOAN ACCORDING TO YOUR NEEDS >LOANS FOR BUSINESS NEEDS>TWO-WHEELER LOAN>NICON>NEW,OFFER,ENTRYPOINT,0,0,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>NEW LAUNCHSUB_NEW_TWOWHEELER_CLP_GREATDEALSONTWF_OFFER1>NEW,OFFER,ENTRYPOINT,16,12,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>LOANS CLP>LOANS FOR PROFESSIONAL NEEDS>TWO-WHEELER LOAN>NICON>NEW,OFFER,ENTRYPOINT,0,0,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP_BANNER>HONDA ACTIVA>NEW,OFFER,ENTRYPOINT,24,13,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HERO XTREME 125R ABS>ICON,OFFER,ENTRYPOINT,26,19,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP BRANDS>OLA>ICON>NEW,OFFER,ENTRYPOINT,2,2,APP
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>NEW LAUNCHSUB_NEW_TWOWHEELER_CLP_GREATDEALSONTWF_OFFER2>NEW,OFFER,ENTRYPOINT,15,9,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>CHECK OUT OUR LOAN GUIDES>CHECK NOW>NEW,OFFER,ENTRYPOINT,15,11,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HERO HF DELUXE DRUM BRAKE KICK START>ICON,OFFER,ENTRYPOINT,39,25,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>BIKES BY ENGINE CAPACITY>100CC-110CC-BIKES>NEW,OFFER,ENTRYPOINT,42,32,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HONDA SHINE BS6 DISC>ICON,OFFER,ENTRYPOINT,17,12,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP SELLING>OLA S1 X 3RD GEN 4 KWH>ICON,OFFER,ENTRYPOINT,1,1,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP SELLING>HONDA QC1 STD>ICON,OFFER,ENTRYPOINT,1,1,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP BRANDS>BGAUSS>ICON>NEW,OFFER,ENTRYPOINT,44,39,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>EXPLORE BIKES BY UTILITY>TOURER BIKES>NEW,OFFER,ENTRYPOINT,1,1,APP
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>ICON,OFFER,ENTRYPOINT,31,8,APP
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BIKES>VIEW ALL>ICON,OFFER,ENTRYPOINT,1,1,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP BRANDS>BSA>ICON>NEW,OFFER,ENTRYPOINT,2,1,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>ELECTRIC VEHICLES>SEEKA E MOTORS>ICON,OFFER,ENTRYPOINT,11,9,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>LOANS CLP>LOANS FOR BUSINESS NEEDS>TWO-WHEELER LOAN>ICON,OFFER,ENTRYPOINT,32,30,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP SELLING>OLA S1 X 3RD GEN 4 KWH>ICON,OFFER,ENTRYPOINT,4,3,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HONDA CD 110 DREAM DLX BS6>ICON,OFFER,ENTRYPOINT,20,16,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HONDA SP 125 DRUM STD 2025>ICON>NEW,OFFER,ENTRYPOINT,13,13,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,4.0,TWOWHEELER_DETAILS_SUBMITTED>PERSONAL DETAILS>CONTINUE>,OFFER,JOURNEY,14,2,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>EXPLOREOFFERS>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_EXPLOREOFFERS_2>BANNER,OFFER,ENTRYPOINT,32,21,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,3.0,TWOWHEELER_PAGE_VIEWED>PERSONAL DETAILS>,OFFER,JOURNEY,10,4,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>EXPLORE ALL YOUR TWO WHEELER LOAN OFFER>NEW,OFFER,ENTRYPOINT,7,3,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP BRANDS>JAWA>ICON>NEW,OFFER,ENTRYPOINT,1,1,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>CHECK OUT OUR LOAN GUIDES>EXPLORE NOW>NEW,OFFER,ENTRYPOINT,18,11,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP SELLING>HERO VIDA VX2 PLUS>ICON,OFFER,ENTRYPOINT,9,7,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>ELECTRIC VEHICLES>ODYSSE>ICON,OFFER,ENTRYPOINT,14,9,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP BRANDS>YAMAHA>ICON>NEW,OFFER,ENTRYPOINT,8,6,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>ICON>NEW,OFFER,ENTRYPOINT,11,4,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP BRANDS>AMPERE>ICON>NEW,OFFER,ENTRYPOINT,1,1,APP
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>CATEGORY LISTING>COMMUTER BIKES>NEW,OFFER,ENTRYPOINT,6,6,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>BIKES BY ENGINE CAPACITY>100CC-110CC-BIKES>NEW,OFFER,ENTRYPOINT,0,0,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>HONDA ACTIVA 6G STANDARD>ICON>NEW,OFFER,ENTRYPOINT,7,5,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>NEWLOANCLP>TWL>ICORS>BANNER,OFFER,ENTRYPOINT,2,2,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>NEW LAUNCHES>NEW,OFFER,ENTRYPOINT,1,1,APP
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>HONDA ACTIVA 6G STANDARD>ICON>NEW,OFFER,ENTRYPOINT,3,1,APP
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>YAMAHA FASCINO 125 HYBRID DISC>ICON,OFFER,ENTRYPOINT,2,2,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>NEWLOANCLP>SUB_NEW_LOAN_CLP_POPULARVEHICLE_OFFER1>POPULARVEHICLES>BANNER,OFFER,ENTRYPOINT,1,1,APP
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>BESTDEALSONBIKE>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_BESTDEALSONBIKE_OFFER6>BANNER,OFFER,ENTRYPOINT,8,6,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>STRIP BANNER>NEW,OFFER,ENTRYPOINT,23,13,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>LOANS CLP>LOANS FOR PROFESSIONAL NEEDS>TWO-WHEELER LOAN>ICON,OFFER,ENTRYPOINT,11,10,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>BESTDEALSONBIKE>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_BESTDEALSONBIKE_OFFER3>BANNER,OFFER,ENTRYPOINT,3,3,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>ICON>NEW,OFFER,ENTRYPOINT,1,1,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>EXPLOREOFFERS>NEWTWOWHEELERCLP>BANNER>NEW,OFFER,ENTRYPOINT,0,0,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>TOP DEALS ON ELECTRIC VEHICLE>NEWTWOWHEELERCLP_BESTDEALSONEV_TWL_HONDAACTIVAE_SEGMENT1_ENGLISH>NEW,OFFER,ENTRYPOINT,2,2,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>SCOOTERS>HONDA>ICON,OFFER,ENTRYPOINT,0,0,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>SUZUKI ACCESS 125 DISC ALLOY BLUETOOTH>ICON>NEW,OFFER,ENTRYPOINT,6,4,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>BIKES BY ENGINE CAPACITY>SHOW MORE>NEW,OFFER,ENTRYPOINT,6,4,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>SUZUKI AVENIS RIDE CONNECT EDITION>ICON>NEW,OFFER,ENTRYPOINT,0,0,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>SCOOTERS>VIEW ALL>ICON,OFFER,ENTRYPOINT,0,0,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HERO SPLENDOR PLUS I3S 2025>ICON,OFFER,ENTRYPOINT,1,1,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>HERO VIDA VX2 PLUS>ICON>NEW,OFFER,ENTRYPOINT,1,1,APP
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>BESTDEALSEV>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_BESTDEALSEV_OFFER3>BANNER,OFFER,ENTRYPOINT,6,3,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>YAMAHA AEROX S 2025>ICON,OFFER,ENTRYPOINT,6,5,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>EXPLORE BIKES BY UTILITY>SPORTS BIKES>NEW,OFFER,ENTRYPOINT,2,1,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>OLA S1 PRO PLUS 3RD GEN 5.3 KWH>ICON>NEW,OFFER,ENTRYPOINT,0,0,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>BESTDEALSONBIKE>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_BESTDEALSONBIKE_OFFER2>BANNER,OFFER,ENTRYPOINT,4,3,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>TOP DEALS ON ELECTRIC VEHICLE>NEWTWOWHEELERCLP_BESTDEALSONEV_TWL_HEROVIDA_SEGMENT1_ENGLISH>NEW,OFFER,ENTRYPOINT,7,4,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>NEWTWOWHEELERCLP>STRIPBANNER2>BANNER,OFFER,ENTRYPOINT,0,0,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>SCOOTERS>ICON,OFFER,ENTRYPOINT,2,2,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,"TWO WHEELER CLP>LATEST DEALS ON SCOOTERS>EMI ₹2802*/MONTH,EMI ₹3244*/MONTH,EMI ₹1726*/MONTH,EMI ₹2460*/MONTH,EMI ₹3445*/MONTH,EMI ₹2457*/MONTH>NEW",OFFER,ENTRYPOINT,0,0,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>ATHER RIZTA Z 3.7>ICON>NEW,OFFER,ENTRYPOINT,0,0,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>HONDA ACTIVA 6G STANDARD>ICON>NEW,OFFER,ENTRYPOINT,1,1,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,5.0,TWOWHEELER_PAGE_VIEWED>VEHICLE DETAILS>,OFFER,JOURNEY,0,0,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP BRANDS>OLA>ICON>NEW,OFFER,ENTRYPOINT,7,6,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HONDA ACTIVA STD 125 BS6 DISC>ICON,OFFER,ENTRYPOINT,4,3,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>CATEGORY LISTING>CRUISER BIKES>NEW,OFFER,ENTRYPOINT,1,1,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>BIKES BY ENGINE CAPACITY>110CC-125CC-BIKES>NEW,OFFER,ENTRYPOINT,0,0,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BIKES>SUZUKI>ICON>NEW,OFFER,ENTRYPOINT,1,1,APP
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BIKES>SUZUKI>ICON,OFFER,ENTRYPOINT,1,1,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BIKES>SUZUKI>ICON>NEW,OFFER,ENTRYPOINT,1,1,CT-WEB
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HERO HF DELUXE DRUM BRAKE KICK START>ICON>NEW,OFFER,ENTRYPOINT,1,1,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>ATHER RIZTA S 2.9>ICON>NEW,OFFER,ENTRYPOINT,8,8,APP
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>HONDA QC1 STD>ICON>NEW,OFFER,ENTRYPOINT,2,2,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>GREATDEALS>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_GREATDEALSONTWF_OFFER5>BANNER,OFFER,ENTRYPOINT,3,2,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BIKES>ROYAL ENFIELD>ICON>NEW,OFFER,ENTRYPOINT,1,1,CT-WEB
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>BESTDEALSEV>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_BESTDEALSEV_OFFER1>BANNER,OFFER,ENTRYPOINT,5,3,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,TWO WHEELER CLP>BIKES BY ENGINE CAPACITY>SHOW LESS>NEW,OFFER,ENTRYPOINT,1,1,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HONDA SP 125 DRUM STD 2025>ICON>NEW,OFFER,ENTRYPOINT,1,1,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>MOST POPULAR>HONDA SHINE BS6 DISC>ICON>NEW,OFFER,ENTRYPOINT,3,1,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>SUZUKI ACCESS 125 DISC ALLOY BLUETOOTH>ICON>NEW,OFFER,ENTRYPOINT,1,1,APP
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>BESTDEALSEV>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_BESTDEALSEV_OFFER1>BANNER,OFFER,ENTRYPOINT,2,1,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,5.0,TWOWHEELER_PAGE_VIEWED>VEHICLE DETAILS>,OFFER,JOURNEY,3,1,CT-WEB
202605,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>ELECTRIC VEHICLES>AMPERE>ICON,OFFER,ENTRYPOINT,3930,3167,APP
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP SELLING>HERO VIDA VX2 PLUS>ICON,OFFER,ENTRYPOINT,562,506,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>EXPLOREOFFERS>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_EXPLOREOFFERS_3>BANNER,OFFER,ENTRYPOINT,229,214,APP
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP BRANDS>JAWA>ICON,OFFER,ENTRYPOINT,15148,13334,APP
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>GREATDEALS>NEWTWOWHEELERCLP>SUB_NEW_TWOWHEELER_CLP_GREATDEALSONTWF_OFFER5>BANNER,OFFER,ENTRYPOINT,179,157,APP
202606,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWF>BANNER,OFFER,ENTRYPOINT,30,22,CT-WEB
202607,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>TOP_BANNER>SPLENDOR>NEW,OFFER,ENTRYPOINT,353,328,APP
202604,WHEELS,TWO WHEELER LOAN,TWO WHEELER LOAN,0.1,CLP_CLICKED>TWO WHEELER CLP>BEST MILEAGE>HONDA SHINE 100 STANDARD>ICON,OFFER,ENTRYPOINT,155,140,APP
